,,,,,,,,,,,,,,,,,,,,,,QT 2000 MPN,,QT-51 WELL MPN,
,,,,,,,Human,,Birds,,Dog,Muskrat,Ruminants,Acrobacter,Salmonella,Campylobacter,Enteroccocus ,STX1,STX2,Culture Arco,,TC Colilert ,EC Colilert,Enterolert,10 mL FC
,,,,,,,HF183,HumM2,CGO1,LeeSg,Dog3,MuBac,Rum2bac,Abutz hsp60,InvA,VD16S,Calibrator ,Shigatoxin 1,Shigatoxin 2,,,total coliforms,E. Coli,,thermotolerant colifroms
Date ,Date Sampled,Week ,Pond,Location,Sample ID,Rainfall (MM),Copies per 100 ml,,,,,,,,,,Cell Eqivalents (CCEs),,,,,,,,fecal coliforms
June 8 2017,6/8/17,Week 5,McCall_Lake,Outfall ML1,37391,13.2,not detected,not detected,not detected,not detected,not detected,not detected,not detected,14864.4,not detected,not detected,72,No,No,,,517,46,4,70
June 8 2017,6/8/17,Week 5,Inverness,Outfall WP26C,37392,13.2,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,15,No,No,,,1120,2,18,<10
June 8 2017,6/8/17,Week 5,McCall_Lake,Inlet 3/4,37393,13.2,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,297,No,No,,,more than 2419.6,11,14,10
June 8 2017,6/8/17,Week 5,Country Hills,Outfall WP31A,37394,13.2,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,571,No,No,,,more than 2419.6,2,2,<10
June 8 2017,6/8/17,Week 5,Inverness,Outfall WP26D,37395,13.2,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,1254,Not tested,Not tested,,,1773,1,14,<10
June 8 2017,6/8/17,Week 5,Country Hills,Outfall WP31D,37396,13.2,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,537,Not tested,Not tested,,,more than 2419.6,1,2,<10
June 8 2017,6/8/17,Week 5,Inverness,Outfalls/inlet,37397,13.2,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,21,No,No,,,1553,6,5,30
June 8 2017,6/8/17,Week 5,Country Hills,Outfall WP31E,37398,13.2,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,331,No,No,,,more than 2419.6,3,5,<10
June 8 2017,6/8/17,Week 5,McCall_Lake,Inlet PR60,37399,13.2,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,136,No,No,,,921,5,4,10
June 8 2017,6/8/17,Week 5,Inverness,Outfall WP26B,37400,13.2,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,47,No,No,,,291,5,6,<10
June 15 2017,6/15/17,Week 6 ,McCall_Lake,Outfall ML1,39413,0,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,2652,not detected,not detected,355,No,No,,,613,2,5,<10
June 15 2017,6/15/17,Week 6 ,McCall_Lake,Outfall ML2,39414,0,21084,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,1164,No,No,,,more than 2419.6,2210,59,190
June 15 2017,6/15/17,Week 6 ,Country Hills,Outfall WP31D,39415,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,427,No,No,,,1553,162,66,90
June 15 2017,6/15/17,Week 6,Inverness,Outfalls/inlet,39416,0,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,92131.8,not detected,not detected,4809,No,No,,,more than 2419.6,49,201,60
June 15 2017,6/15/17,Week 6,McCall_Lake,Inlet PR60,39417,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,4758,not detected,not detected,911,No,Yes - CT 37,,,more than 2419.6,15,38,10
June 15 2017,6/15/17,Week 6,Inverness,Outfall WP26B,39418,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,420,No,No,,,921,7,11,50
June 15 2017,6/15/17,Week 6,McCall_Lake,Inlet 3/4,39419,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,350,No,No,,,more than 2419.6,16,3,30
June 15 2017,6/15/17,Week 6,Inverness,Outfall WP26C,39420,0,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,549,No,No,,,more than 2419.6,38,165,60
June 15 2017,6/15/17,Week 6,Country Hills,Outfall WP31E,39421,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,272,No,No,,,1733,84,25,70
June 15 2017,6/15/17,Week 6,Inverness,Outfall WP26D,39422,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,470,No,No,,,866,30,19,10
June 15 2017,6/15/17,Week 6,Country Hills,Outfall WP31A,39423,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,175,No,No,,,more than 2419.6,8,9,10
June 15 2017,6/15/17,Week 6,Country Hills,outfall WP31C,39424,0,not detected,not detected,DNQ,not detected,not detected,not detected,not detected,13596,not detected,not detected,545,No,Yes - CT 36,,,More than 2419.6,580,>201,530
June 15 2017,6/15/17,Week 6,Country Hills,Inlet WP31B,39425,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,60,No,No,,,more than 2419.6,8,11,10
June 15 2017,6/15/17,Week 6,Country Hills,Inlet WP31B,38080,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,8712,not detected,not detected,559,No,No,,,more than 2419.6,26,21,30
June 13 2017,6/13/17,Week 6,Country Hills,Outfall WP31A,38081,1.2,not detected,not detected,not detected,not detected,not detected,not detected,not detected,35406,not detected,not detected,257,No,No,,,more than 2419.6,5,29,<10
June 13 2017,6/13/17,Week 6,Country Hills,Outfall WP31E,38082,1.2,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,603,No,Yes - CT 24.43,,,more than 2419.6,11,86,10
June 13 2017,6/13/17,Week 6,Country Hills,Outfall WP31D,38083,1.2,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,174,No,No,,,more than 2419.6,148,38,130
June 13 2017,6/13/17,Week 6,Country Hills,Outfall WP31C,38084,1.2,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,575,No,No,,,more than 2419.6,249,>201,460
June 13 2017,6/13/17,Week 6,McCall_Lake,Outfall ML2,38085,1.2,81025.2,not detected,DNQ,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,3047,No,No,,,more than 2419.6,62,22,430
June 13 2017,6/13/17,Week 6,McCall_Lake,Inlet PR60,38086,1.2,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,64200,not detected,DNQ,2703,No,No,,,more than 2419.6,142,201,90
June 13 2017,6/13/17,Week 6,McCall_Lake,Outfall ML1,38087,1.2,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,156,No,No,,,more than 2419.6,2,6,<10
June 13 2017,6/13/17,Week 6,McCall_Lake,Inlet 3/4,38088,1.2,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,1586,No,No,,,more than 2419.6,48,101,40
June 13 2017,6/13/17,Week 6,Inverness,Outfall WP26D,38089,1.2,not detected,not detected,not detected,not detected,not detected,not detected,not detected,100120.2,not detected,not detected,126,No,No,,,517,9,15,30
June 13 2017,6/13/17,Week 6,Inverness,Outfalls/inlet,38090,1.2,not detected,not detected,not detected,not detected,not detected,not detected,not detected,4696.2,not detected,not detected,119,No,No,,,613,10,5,<10
June 13 2017,6/13/17,Week 6,Inverness,Outfall WP26D,38091,1.2,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,37,No,No,,,488,1,8,<10
June 13 2017,6/13/17,Week 6,Inverness,Outfall WP26C,38092,1.2,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,50,No,No,,,more than 2419.6,22,16,<10
June 20 2017,6/20/17,Week 7,Inverness,Outfalls/Inlet,40574,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,11491.8,not detected,not detected,43,No,No,,,1986,3,29,<10
June 20 2017,6/20/17,Week 7,Inverness,Outfall WP26D,40575,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,90,No,No,,,365,22,3,20
June 20 2017,6/20/17,Week 7,McCall_Lake,Inlet 3/4,40576,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,21,No,No,,,613,6,4,20
June 20 2017,6/20/17,Week 7,McCall_Lake,Outfall ML1,40577,0,not detected,not detected,43609.8,not detected,not detected,not detected,not detected,10893,not detected,not detected,720,No,No,,,649,46,9,90
June 20 2017,6/20/17,Week 7,McCall_Lake,Inlet PR60,40578,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,19103.4,not detected,not detected,3421,No,No,,,more than 2419.6,365,>201,>600
June 20 2017,6/20/17,Week 7,McCall_Lake,Outfall ML2,40579,0,43069.8,DNQ,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,16959,No,No,,,More than 2419.6,33,5,70
June 20 2017,6/20/17,Week 7,Country Hills,Inlet WP31B,40580,0,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,44,No,No,,,276,6,1,20
June 20 2017,6/20/17,Week 7,Inverness,Outfall WP26C,40581,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,156,No,No,,,517,51,8,20
June 20 2017,6/20/17,Week 7,Country Hills,Outfall WP31D,40582,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,471,No,No,,,1414,261,62,170
June 20 2017,6/20/17,Week 7,Country Hills,Outfall WP31A,40583,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,6465.6,not detected,not detected,403,No,No,,,649,1,9,10
June 20 2017,6/20/17,Week 7,Country Hills,Outfall WP31C,40584,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,16118.4,not detected,not detected,186,No,No,,,1414,86,201,130
June 20 2017,6/20/17,Week 7,Inverness,Outfall WP26B,40585,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,4,No,No,,,More than 2419.6,1,5,<10
June 20 2017,6/20/17,Week 7,Country Hills,Outfall WP31D,40586,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,363,No,No,,,613,6,5,<10
June 22 2017,6/22/17,Week 7,Country Hills,Outfall WP31C,41257,0,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,454,No,No,,,more than 2419.6,291,>201,480
June 22 2017,6/22/17,Week 7,Country Hills,Outfall WP31E,41258,0,not detected,not detected,19989.6,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,299,No,No,,,1300,649,9,>600
June 22 2017,6/22/17,Week 7,Country Hills,Outfall WP31D,41259,0,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,2718.6,not detected,3072,201,No,No,,,1203,326,118,160
June 22 2017,6/22/17,Week 7,Inverness,Outfall WP26C,41260,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,5718.6,not detected,not detected,357,No,No,,,more than 2419.6,37,36,30
June 22 2017,6/22/17,Week 7,McCall_Lake,Outfall ML1,41261,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,198,No,No,,,649,4,3,<10
June 22 2017,6/22/17,Week 7,Inverness,Outfall WP26B,41262,0,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,111,No,No,,,770,43,24,40
June 22 2017,6/22/17,Week 7,Inverness,Outfalls/Inlet,41263,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,2601,not detected,not detected,39,No,No,,,326,1,11,10
June 22 2017,6/22/17,Week 7,Country Hills,Inlet WP31B,41264,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,114,No,No,,,613,11,11,10
June 22 2017,6/22/17,Week 7,McCall_Lake,Inlet 3/4,41265,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,9203.4,not detected,not detected,167,No,No,,,more than 2419.6,55,38,40
June 22 2017,6/22/17,Week 7,McCall_Lake,Inlet PR60,41266,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,Inhibited,No,No,,,More than 2419.6,9,18,10
June 22 2017,6/22/17,Week 7,Inverness,Outfall WP26D,41267,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,75,No,No,,,187,10,2,20
June 22 2017,6/22/17,Week 7,McCall_Lake,Outfall ML2,41268,0,20173.8,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,420,No,No,,,more than 2419.6,59,53,50
June 22 2017,6/22/17,Week 7,Country Hills,Outfall WP31A,41269,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,270,No,No,,,921,26,8,30
June 27 2017,6/27/17,Week 8,Country Hills,Outfall WP31C,42504,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,502,No,No,,,more than 2419.6,238,>201,340
June 27 2017,6/27/17,Week 8,Country Hills,Outfall WP31E,42505,0,23071.2,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,180,No,No,,,770,27,9,10
June 27 2017,6/27/17,Week 8,Country Hills,Inlet WP31B,42506,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,546,No,No,,,727,2,2,<10
June 27 2017,6/27/17,Week 8,Country Hills,Outfall WP31A,42507,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,278,No,rerun,,,727,1,4,<10
June 27 2017,6/27/17,Week 8,Country Hills,Outfall WP31D,42508,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,847,No,No,,,more than 2419.6,83,41,120
June 27 2017,6/27/17,Week 8,McCall_Lake,Inlet 3/4,42509,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,23397,21,No,No,,,1300,2,12,<10
June 27 2017,6/27/17,Week 8,McCall_Lake,Inlet PR60,42510,0,not detected,not detected,not detected,23356.8,not detected,not detected,not detected,not detected,not detected,not detected,777,No,No,,,more than 2419.6,1,2,<10
June 27 2017,6/27/17,Week 8,McCall_Lake,Outfall ML1,42511,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,139,No,No,,,1203,4,3,<10
June 27 2017,6/27/17,Week 8,McCall_Lake,Outfall ML2,42512,0,20130,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,189,No,No,,,more than 2419.6,59,32,70
June 27 2017,6/27/17,Week 8,Inverness,Outfall WP26D,42513,0,not detected,not detected,not detected,not detected,not detected,23219.4,not detected,not detected,not detected,23410.2,612,No,No,,,More than 2419.6,248,83,200
June 27 2017,6/27/17,Week 8,Inverness,Outfall WP26B,42514,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,59,No,No,,,more than 2419.6,28,4,40
June 27 2017,6/27/17,Week 8,Inverness,Outfall WP26C,42515,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,1273,No,No,,,more than 2419.6,6,34,<10
June 27 2017,6/27/17,Week 8,Inverness,Outfalls/inlet,42516,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,21655.2,not detected,not detected,357,No,No,,,more than 2419.6,18,5,10
June 29 2017,6/29/17,Week 8,Country Hills,Inlet WP31B,42917,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,70,No,No,,,649,12,1,20
June 29 2017,6/29/17,Week 8,Country Hills,Outfall WP31A,42918,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,132,No,No,,,687,3,1,10
June 29 2017,6/29/17,Week 8,Country Hills,Outfall WP31E,42919,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,23917.2,not detected,not detected,221,No,No,,,548,12,5,10
June 29 2017,6/29/17,Week 8,Country Hills,Outfall WP31D,42920,0,20344.2,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,23373,10697,No,No,,,more than 2419.6,388,>201,340
June 29 2017,6/29/17,Week 8,Country Hills,Outfall WP31C,42921,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,1171,No,No,,,more than 2419.6,236,>201,200
June 29 2017,6/29/17,Week 8,McCall_Lake,Outfall ML2,42922,0,19095,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,168,No,No,,,more than 2419.6,60,27,70
June 29 2017,6/29/17,Week 8,McCall_Lake,Inlet PR60,42923,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,434,No,No,,,More than 2419.6,<1,12,<10
June 29 2017,6/29/17,Week 8,McCall_Lake,Outfall ML1,42924,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,173,No,No,,,more than 2419.6,6,6,10
June 29 2017,6/29/17,Week 8,McCall_Lake,Inlet 3/4,42925,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,23706,not detected,not detected,223,No,No,,,1046,9,10,10
June 29 2017,6/29/17,Week 8,Inverness,Outfall WP26B,42926,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,112,No,No,,,more than 2419.6,47,48,50
June 29 2017,6/29/17,Week 8,Inverness,Outfalls/Inlet,42927,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,19756.8,not detected,not detected,1377,No,No,,,more than 2419.6,62,22,90
June 29 2017,6/29/17,Week 8,Inverness,Outfall Wp26D,42928,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,23155.8,not detected,not detected,168,No,No,,,more than 2419.6,47,50,100
June 29 2017,6/29/17,Week 8,Inverness,Outfall Wp26C,42929,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,455,No,No,,,more than 2419.6,6,10,10
July 4 2017,7/4/17,Week 9,McCall_Lake,Outfall ML2,43887,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,343,No,No,,,1986,17,31,20
July 4 2017,7/4/17,Week 9,Country Hills,Outfall WP31A,43888,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,146,No,No,,,387,5,2,10
July 4 2017,7/4/17,Week 9,Inverness,Outfall WP26D,43889,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,117,No,No,,,more than 2419.6,33,16,50
July 4 2017,7/4/17,Week 9,Inverness,Outfalls/inlet,43890,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,237,No,No,,,more than 2419.6,18,6,20
July 4 2017,7/4/17,Week 9,Country Hills,Outfall WP31D,43891,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,165,No,No,,,1986,31,56,40
July 4 2017,7/4/17,Week 9,Inverness,Outfall WP26B,43892,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,79,No,No,,,more than 2419.6,36,5,60
July 4 2017,7/4/17,Week 9,Country Hills,Inlet WP31B,43893,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,73,No,yes - CT 32.673,,,1414,8,4,20
July 4 2017,7/4/17,Week 9,McCall_Lake,Outfall ML1,43894,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,480,No,No,,,more than 2419.6,102,101,100
July 4 2017,7/4/17,Week 9,Country Hills,Outfall WP31C,43895,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,349,No,Yes - CT 36.168,,,More than 2419.6,179,118,100
July 4 2017,7/4/17,Week 9,McCall_Lake,Inlet 3/4,43896,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,401,No,No,,,more than 2419.6,13,1,10
July 4 2017,7/4/17,Week 9,McCall_Lake,Inlet PR60,43897,0,22967.4,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,394,No,No,,,more than 2419.6,4,6,10
July 4 2017,7/4/17,Week 9,Country Hills,Outfall WP31E,43898,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,761,No,No,,,more than 2419.6,238,50,270
July 4 2017,7/4/17,Week 9,Inverness,Outfall WP26C,43899,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,76,No,No,,,more than 2419.6,9,19,10
July 6 2017,7/6/17,Week 9,Country Hills,Outfall WP31D,45024,0,not detected,not detected,not detected,not detected,22119,not detected,not detected,not detected,not detected,not detected,443,No,No,,,more than 2419.6,42,95,50
July 6 2017,7/6/17,Week 9,Country Hills,Outfall WP31E,45025,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,427,No,No,,,more than 2419.6,51,48,140
July 6 2017,7/6/17,Week 9,McCall_Lake,Inlet PR60,45026,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,440,No,No,,,1414,1,74,<10
July 6 2017,7/6/17,Week 9,Inverness,Outfall WP26D,45027,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,80,No,No,,,more than 2419.6,5,12,<10
July 6 2017,7/6/17,Week 9,Inverness,Outfalls/inlet,45028,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,242,No,No,,,more than 2419.6,11,8,<10
July 6 2017,7/6/17,Week 9,Inverness,Outfall WP26B,45029,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,35,No,No,,,1414,48,21,30
July 6 2017,7/6/17,Week 9,Country Hills,Outfall WP31C,45030,0,not detected,not detected,not detected,not detected,not detected,23046.6,not detected,not detected,not detected,not detected,314,No,No,,,more than 2419.6,158,130,230
July 6 2017,7/6/17,Week 9,Inverness,Outfall WP26D,45031,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,373,No,No,,,more than 2419.6,99,36,110
July 6 2017,7/6/17,Week 9,McCall_Lake,Inlet 3/4,45032,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,217,No,No,,,548,NIL,1,<10
July 6 2017,7/6/17,Week 9,Country Hills,Inlet WP31B,45033,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,55,No,No,,,921,10,15,80
July 6 2017,7/6/17,Week 9,McCall_Lake,Outfall ML1,45034,0,20116.2,22074,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,324,No,No,,,more than 2419.6,31,95,60
July 6 2017,7/6/17,Week 9,McCall_Lake,Outfall ML2,45035,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,50,No,No,,,435,1,4,10
July 6 2017,7/6/17,Week 9,Country Hills,Outfall WP31A,45036,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,19138.2,67,No,No,,,411,1,6,20
July 10 2017,7/10/17,Week 10,Inverness,Outfall WP26D,46307,0,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,4650,No,No,,,more than 2419.6,172,201,172
July 10 2017,7/10/17,Week 10,Inverness,Outfalls/inlet,46308,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,12348,not detected,not detected,10118,No,No,,,more than 2419.6,378,>201,>600
July 10 2017,7/10/17,Week 10,Inverness,Outfall WP26B,46309,0,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,not detected,not detected,not detected,1078,No,Yes - CT 38.774,,,more than 2419.6,328,>201,470
July 10 2017,7/10/17,Week 10,Inverness,Outfall WP26C,46310,0,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,1102,No,No,,,More than 2419.6,172,>201,150
July 10 2017,7/10/17,Week 10,Country Hills,Outfall WP31C,46311,0,3042,not detected,not detected,not detected,not detected,not detected,not detected,10392,not detected,not detected,3940,Not Tested ,Not tested,,,more than 2419.6,more than 2419.6,>201,>600
July 10 2017,7/10/17,Week 10,Country Hills,Outfall WP31E,46312,0,3516,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,2860,No,Yes - CT 30935,,,more than 2419.6,more than 2419.6,>201,>600
July 10 2017,7/10/17,Week 10,Country Hills,Outfall WP31D,46313,0,11622,not detected,not detected,DNQ,9036,not detected,not detected,not detected,not detected,not detected,1069,No,Yes- CT 31.029,,,More than 2419.6,more than 2419.6,165,>600
July 10 2017,7/10/17,Week 10,Country Hills,Inlet WP31B,46314,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,189,No,No,,,more than 2419.6,157,165,170
July 10 2017,7/10/17,Week 10,Country Hills,Outfall WP31A,46315,0,9606,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,338,No,No,,,more than 2419.6,108,145,160
July 10 2017,7/10/17,Week 10,McCall_Lake,Outfall ML2,46316,0,7740,DNQ,not detected,4224,not detected,not detected,not detected,3480,not detected,not detected,5113,Yes CT 34.934,yes- CT 35.698,,,more than 2419.6,more than 2419.6,>201,>600
July 10 2017,7/10/17,Week 10,McCall_Lake,Inlet PR60,46317,0,5310,not detected,not detected,9072,not detected,not detected,not detected,33954,not detected,not detected,11445,No,Yes - CT 36.517,,,more than 2419.6,more than 2419.6,>201,>600
July 10 2017,7/10/17,Week 10,McCall_Lake,Inlet 3/4,46318,0,4128,not detected,not detected,51168,not detected,not detected,not detected,28380,not detected,not detected,18101,No,Yes - 33.169,,,more than 2419.6,more than 2419.6,>201,>600
July 10 2017,7/10/17,Week 10,McCall_Lake,Outfall ML1,46319,0,4128,not detected,not detected,not detected,not detected,not detected,not detected,17496,not detected,DNQ,4634,No,Yes -35.495,,,more than 2419.6,more than 2419.6,>201,>600
July 12 2017,7/12/17,Week 10,Country Hills,Inlet WP31B,46777,0,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,97,No,No,,,980,51,3,30
July 12 2017,7/12/17,Week 10,Country Hills,Outfall WP31A,46778,0,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,142,No,No,,,866,31,4,30
July 12 2017,7/12/17,Week 10,Country Hills,Outfall WP31E,46779,0,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,479,No,No,,,more than 2419.6,137,201,170
July 12 2017,7/12/17,Week 10,Country Hills,Outfall WP31D,46780,0,not detected,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,292,No,No,,,more than 2419.6,214,78,220
July 12 2017,7/12/17,Week 10,Country Hills,Outfall WP31C,46781,0,3396,not detected,not detected,not detected,not detected,not detected,not detected,13506,not detected,not detected,1724,No,Yes - CT 28.395,,,more than 2419.6,1414,>201,>600
July 12 2017,7/12/17,Week 10,McCall_Lake,Outfall ML2,46782,0,100470,4134,not detected,12924,not detected,not detected,not detected,not detected,not detected,DNQ,1416,No,Yes -CT 30.573,,,more than 2419.6,more than 2419.6,>201,>600
July 12 2017,7/12/17,Week 10,McCall_Lake,Inlet PR60,46783,0,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,18354,not detected,not detected,3215,No,Yes -CT 38.642,,,more than 2419.6,172,78,230
July 12 2017,7/12/17,Week 10,McCall_Lake,Outfall ML1,46784,0,2058,not detected,not detected,not detected,not detected,DNQ,not detected,26976,not detected,not detected,1644,No,Yes - CT 38.166,,,more than 2419.6,250,>201,370
