,,,,,,,,,,,,,,,,,,,,,QT 2000 MPN,,QT-51 WELL MPN,
,,,,,,Human,,Birds,,Dog,Muskrat,Ruminants,Acrobacter,Salmonella,Campylobacter,Enteroccocus ,STX1,STX2,Culture Arco,,TC Colilert ,EC Colilert,Enterolert,10 mL FC
,,,,,,HF183,HumM2,CGO1,LeeSg,Dog3,MuBac,Rum2bac,Abutz hsp60,InvA,VD16S,Calibrator ,Shigatoxin 1,Shigatoxin 2,,,total coliforms,E. Coli,,thermotolerant colifroms
Date Sampled,Week ,Pond,Location,Sample ID,Rainfall,Copies per 100 ml,,,,,,,,,,Cell Eqivalents (CCEs),,,,,,,,fecal coliforms
,,Inverness,Outfalls/inlet,61823,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,19680,not detected,not detected,1812,No,No,,,more than 2149.6,1,22,<10
,,Inverness,Outfall WP26C,61824,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,131,No,No,,,more than 2149.6,2,22,<10
,,Country Hills,Inlet WP31B,62515,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,4140,not detected,not detected,94,No,No,,,613,9,6,<10
Septemer 5th ,,Inverness,Outfall Wp26C,62516,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,207,No,No,,,more than 2149.6,5,8,<10
,,Inverness,Outfall WP26B,62517,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,140,No,No,,,more than 2149.6,<1,2,<10
,,McCall Lake,Inlet 3/4,62518,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,30,No,No,,,1046,3,1,<10
,,McCall Lake,Outfall ML1,62519,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,140,No,No,,,980,4,5,10
,,McCall Lake,Inlet PR60,62520,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,3102.6,not detected,not detected,37,No,No,,,770,<1,3,<10
,,McCall Lake,Outfall ML2,62521,,18360,DNQ,not detected,not detected,not detected,not detected,not detected,29220,not detected,not detected,360,No,No,,,more than 2149.6,548,62,>600
,,Country Hills,Outfall WP31C,62522,,not detected,not detected,not detected,DNQ,not detected,not detected,not detected,2040,not detected,not detected,32,No,No,,,1553,11,4,20
,,Country Hills,Outfall WP31D,62523,,1920,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,140,No,No,,,1553,16,18,20
,,Country Hills,Outfall WP31E,62524,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,3234,not detected,not detected,57,No,No,,,more than 2149.6,10,4,60
,,Country Hills,Outfall WP31A,62525,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,86,No,No,,,1986,10,3,<10
,,Inverness,Outfall Wp26D,62526,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,225,No,No,,,more than 2149.6,<1,4,<10
,,Inverness,outfall inlet,62527,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,10977,not detected,not detected,755,No,No,,,more than 2149.6,6,>201,<10
September 11th,Week 19,Inverness,Outfall Wp26C,63480,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,142,No,No,,,1986,3,<1,<10
,,Inverness,outfalls/inlet,63481,,not detected,not detected,not detected,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,403,No,No,,,more than 2149.6,8,10,<10
,,Inverness,Outfall WP26D,63482,,DNQ,not detected,not detected,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,114,No,No,,,more than 2149.6,3,12,10
,,McCall Lake,Inlet PR60,63483,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,83,No,No,positive,no,687,3,8,<10
,,Country Hills,Outfall WP31A,63484,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,127,No,No,,,1986,24,12,10
,,INverness,Outfall WP26D,63485,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,178,No,No,,,1986,4,10,20
,,McCall Lake,Inlet 3/4,63486,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,67,No,No,,,980,18,5,50
,,McCall Lake,Outfall ML1,63487,,not detected,not detected,not detected,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,220,No,No,positive,no,1300,210,27,200
,,Country Hills,Inlet WP31B,63888,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,159,No,No,,,980,12,9,<10
,,Country Hills,Outfall WP31B,63889,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,1468,No,No,,,1300,28,12,60
,,McCall Lake,Outfall ML2,63890,,33986.4,5155.2,not detected,not detected,not detected,not detected,not detected,16387.2,not detected,not detected,1468,No,No,Positive,both,more than 2149.6,866,>201,866
,,Country Hills,outfall WP31C,63891,,not detected,not detected,not detected,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,294,No,No,,,more than 2149.6,49,32,10
,,Country Hills,Outfall WP31E,63892,,not detected,not detected,not detected,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,174,No,No,,,more than 2149.6,25,3,50
September 13th,,Country Hills,Inlet WP31B,64116,,not detected,not detected,not detected,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,329,No,No,,,more than 2149.6,135,101,120
,,Country Hills,Outfall WP31A,64117,,not detected,not detected,not detected,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,372,No,No,,,more than 2149.6,167,95,220
,,Country Hills,Outfall WP31E,64118,,3739.2,not detected,not detected,2419.2,not detected,not detected,not detected,7510.8,not detected,not detected,90339,No,Yes -CT 31,,,more than 2149.6,more than 2149.6,>201,>600
,,Country Hills,Outfall WP31D,64119,,800753.4,6963,not detected,6186.6,not detected,not detected,not detected,1878,not detected,not detected,4056,No,No,,,more than 2149.6,1553,>201,>600
,,Country Hills,Outfall Wp31 C,64120,,6594.6,DNQ,not detected,12178.2,35214,not detected,not detected,not detected,not detected,DNQ,19077,No,No,,,more than 2149.6,more than 2149.6,>201,>600
,,McCall Lake,Outfall ML2,64121,,1092363,114105.6,not detected,9441,not detected,not detected,not detected,36166.8,not detected,DNQ,32470,No,Yes - CT 31,,,1011,689,>201,>600
,,McCall Lake,Inlet PR60,64122,,DNQ,DNQ,not detected,2272.8,not detected,not detected,not detected,4243.8,not detected,not detected,148670,No,No,,,more than 2149.6,461,>201,>600
,,McCall Lake,Outfall ML1,64123,,5520,DNQ,not detected,26562.6,not detected,not detected,not detected,15600,not detected,DNQ,28959,No,No,,,more than 2149.6,1986,>201,>600
,,McCall Lake,Inlet 3/4,64124,,DNQ,DNQ,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,19077,No,No,,,more than 2149.6,89,>201,90
,,Inverness,Outfall WP26B,64125,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,1152,No,No,,,more than 2149.6,9,48,10
,,INverness,Outfalls/inlet,64126,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,8970,not detected,not detected,2367,No,No,,,more than 2149.6,50,>201,50
,,Inverness,Outfall WP26D,64127,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,7434,No,No,,,more than 2149.6,17,70,70
,,Inverness,Outfall Wp26C,64128,,4611.6,not detected,not detected,not detected,not detected,not detected,not detected,3839.4,not detected,not detected,3057,No,No,,,more than 2149.6,1414,>201,>600
September 19th,Week 20,inverness,outfall WP26C,65307,,DNQ,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,239,No,No,,,1733,4,12,<10
,,inverness,outfall WP26D,65308,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,1397,No,No,,,1733,3,1,10
,,inverness,outfalls/inlet,65309,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,278,No,No,,,more than 2149.6,19,14,<10
,,inverness,outfall wp26B,65310,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,30,No,No,,,more than 2149.6,12,2,<10
,,mcCall Lake,inlet pr60,65311,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,88,No,No,,,770,10,6,20
,,mcCall Lake,inlet 3/4,65312,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,25,No,No,Positive,no,365,3,2,<10
,,mccall Lake,outfall Ml1,65313,,DNQ,2604,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,55,No,No,Positive,no,179,3,10,<10
,,McCall Lake,outfall ML2,65314,,17178.6,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,55,No,No,Positive,not,more than 2149.6,54,130,>600
,,Country Hills,outfall Wp31C,65315,,DNQ,not detected,not detected,not detected,not detected,3462,not detected,not detected,not detected,not detected,363,No,No,,,more than 2149.6,114,53,110
,,Country Hills,Outfall WP31D,65316,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,39,No,No,,,727,30,2,<10
,,Country Hills,Outfall Wp31E,65317,,49017.6,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,32,No,No,,,866,4,9,<10
,,Country Hills,outfall WP31A,65318,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,95,No,yes - CT 38,,,261,16,9,20
,,Country Hills,Inlet WP31B,65319,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,30,No,No,,,461,16,9,20
"September 21st, 2017",,Inverness,Outfall WP26C,65669,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,198,No,No,,,770,2,8,<10
,,Inverness,Outfall WP26D,65670,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,162,No,No,,,727,2,16,20
,,Inverness,Outfalls/inlet,65671,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,14296.2,not detected,not detected,162,No,No,,,1986,6,19,<10
,,Inverness,outfall Wp26B,65672,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,1067,No,No,,,1733,9,18,<10
,,McCall Lake,Outfall ML1,65673,,2528.4,not detected,9900,DNQ,not detected,not detected,DNQ,14655.6,not detected,not detected,72,No,No,,,more than 2149.6,299,>201,>600
,,McCall Lake,Inlet PR60,65674,,1834.2,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,340,No,No,,,921,19,145,10
,,McCall Lake,Outfall ML2,65675,,61487.4,3442.2,not detected,3780,DNQ,not detected,DNQ,not detected,DNQ,not detected,84838,No,No,,,more than 2149.6,1046,>201,>600
,,McCall Lake,Inlet 3/4,65676,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,124,No,No,,,288,3,14,<10
,,Country Hills,Outfall WP31C,65677,,19616.4,not detected,not detected,13740,DNQ,not detected,2124,not detected,not detected,not detected,8601,No,No,,,more than 2149.6,1414,>201,>600
,,Country Hills,outfall WP31D,65678,,DNQ,13932,not detected,19140,not detected,not detected,DNQ,not detected,DNQ,not detected,12043,No,No,,,more than 2149.6,866,>201,>600
,,Country Hills,Outfall Wp31E,65679,,not detected,not detected,not detected,10440,not detected,not detected,not detected,not detected,not detected,not detected,19292,No,No,,,more than 2149.6,more than 2149.6,>201,>600
,,Country Hills,Outfall Wp31A,65680,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,108,No,No,,,1986,19,21,<10
,,Country Hills,Inlet Wp31B,65681,,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,597643,No,No,,,411,12,16,<10
September 26th,Week 21,McCall Lake,Outfall ML2,67104,,48498,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,548,No,No,Positive,not,more than 2149.6,461,>201,360
,,McCall Lake,Inlet 3/4,67015,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,57,No,No,,,687,3,6,<10
,,McCall Lake,Outfall Ml1,67106,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,132,No,No,Positive,Not,164,2,<1,164
,,Inverness,Outfall WP26B,67107,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,134,No,No,,,1553,4,2,<10
,,Country Hills,Inlet WP31B,67108,,DNQ,not detected,not detected,DNQ,not detected,not detected,not detected,not detected,not detected,not detected,90,No,No,,,387,7,6,10
,,Inverness,Outfall Wp26C,67109,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,363,No,No,,,more than 2149.6,4,4,<10
,,Country Hills,Outfall Wp31D,67110,,10614,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,194,No,No,,,more than 2149.6,173,>201,110
,,McCall Lake,Inlet PR60,67111,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,74,No,No,Positive,not,250,2,<1,<10
,,Country Hills,Outfall WP31A,67112,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,39,No,No,,,308,29,4,20
,,Inverness,Outfall/inlet,67113,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,DNQ,not detected,not detected,107,No,No,,,more than 2149.6,7,6,<10
,,Country Hills,Outfall WP31E,67114,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,87,No,No,,,866,11,14,30
,,Country Hills,Outfall Wp31C,67115,,not detected,not detected,not detected,DNQ,not detected,5304,not detected,not detected,not detected,not detected,526,No,No,,,1553,45,66,60
,,INverness,Outfall Wp26D,67116,,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,not detected,276,No,No,,,770,6,31,<10
,,,,,,,,,,,,,,,,,,,,,,,, 
